UserID,Date,Comment
anna ❀,2025-03-29 20:10:48+00:00,thinking about how i got some of my mutuals from xhs  the tiktok ban was a time to live
Coloradoan,2025-03-29 16:00:17+00:00,"If ByteDance does not divest TikTok by April 5, the app could go dark once again. President Trump has already addressed how he plans to prevent the ban."
LingOrm VietNam Safe Zone,2025-03-29 18:53:55+00:00,"F: Khi bạn nhận được baby tee, hãy post baby tee tối hôm đó nhá!
(Baby tee - trend tiktok bé nó nhảy hôm trước)

O: Nhà mình sẽ tan nát mất!!!!

 เดี๋ยวบ้านแตกหรอก = Nhà tôi sẽ banh chành mất
* Trong tiếng Thái, đây là nghĩa bóng để chỉ việc cãi nhau với người iu/gia đình

Mình sợ gì vậy bé, sợ chị tóc đen nào đó dỗi hử, chứ chắc chắn không phải Mae Koy rồi 

Cre: T1psy100413 (X)

LINGORM CH3 55TH ANV   
#LingOrmFansNewEnergy"
Bakhit™,2025-03-30 10:08:11+00:00,Is Mufti Ramadhan Mubajje mad? Sheikh is legit asking the government to ban tiktok and claims its worse than Facebook. Guy is even holding the mufti position illegally after reaching the age limit.
Lubwama,2025-03-30 15:58:08+00:00,Guy is a major problem
Blunt Truth,2025-03-31 11:19:14+00:00,"Munaye..., his algorithm could be the problem!"
Dylan Page,2025-03-28 20:03:51+00:00,"This is a message from Alex the Editor:  
Dylan is trying to rebuild his fallen empire after his TikTok account, with a 14.9 million audience, was permanently banned without reason.   

Dylan’s official stance is that no guidelines were violated and that he is unable to appeal the decision. This has come as a shock to everyone who works at News Daddy Production, where we strive every day to bring unbiased, informative, and entertaining news to our audience.  

Even the Daily Mail put aside the rivalry to post about it, signing off their post with #FreeDylanPage. 

We hope to get an update from TikTok soon. The news will continue to be posted on X, Instagram, and YouTube as normal. 

Thank you all for the support from everyone who is reposting to raise awareness and, hopefully, bring about a resolution.   

#FREEDYLANPAGE"
internet hall of fame,2025-03-28 23:21:00+00:00,WTF free you bro your content was fire
사진,2025-03-28 21:07:38+00:00,that’s actually insane. they verified you too??
ItzSykadelic,2025-03-29 11:38:00+00:00,"You know it’s bad when Daily Mails on your side

Tiktok are known for pulling shit like this. Hope he gets it back."
$$$AINT,2025-03-28 20:09:56+00:00,Man. I hope they reinstate his account. Did nothing wrong and it's his livelihood. Hoping for the best.
Kegan,2025-03-28 20:14:10+00:00,This is very suspicious  #freedylanpage
John Morrison,2025-03-28 21:28:32+00:00,"The account still seems to exist, just with no name. Found this with a google search and seems to be the legit account."
BloxAwesomely,2025-03-29 01:15:13+00:00,How dare they ban the #1 sigma News channel bro
Hilarious,2025-03-28 20:09:11+00:00,His latest tiktok about the presidency GC was probably why
Dòmhnall,2025-03-28 20:16:59+00:00,"That’s crazy!! Why on earth would they ban you? 

It’s wild that “they” think by banning you that we would just forget and get back on the thought police train….its only making us question more. 

Hope you get your account back mate"
jack,2025-03-29 20:42:04+00:00,"This happened to me as well I had 15k followers and no guideline strikes, obviously 15k is nothing to 14.9m but it was still enough to generate a revenue."
JDOX,2025-03-29 07:57:43+00:00,"This happened to someone I work with recently!

I do have a network of people that luckily work with other people that can resolve this but they charge a stupid ammount of money.

If you DM, I can put you in touch with them?"
Carter,2025-03-28 20:10:24+00:00,I SAY THIS IS BULL SHIT
Dark Magic,2025-03-28 21:25:00+00:00,"Tik tok has not been the same since the ban, it's getting worse & worse now, maybe a re-swich to X is on cards for me"
Rabico,2025-03-28 21:25:26+00:00,Probably cause he is covering news that they don't want out there.
INFINITY,2025-03-28 21:33:22+00:00,"How dare you Tik Tok, he's an innocent man. He was robbed on Inside, and now Tik Tok bans him. Dis some bull shit. #FreeDylanPage"
Chiquita,2025-03-28 21:21:41+00:00,No… not News Daddy’s page
Absurdworldorder,2025-03-28 22:10:59+00:00,"TikTok is a joke The only way you can stay on TikTok is to be misleading, misinforming, and/or be a straight up liar. You’re better off staying away from that. Honestly you lose credibility on TikTok I prefer seeing you on YouTube and on X. In fact, even YouTube isn’t great if"
sunny,2025-03-29 00:15:11+00:00,FREE DYLAN OMFG
Mishal4848,2025-03-29 00:44:29+00:00,He called out zionists
Cezanne,2025-03-29 05:46:00+00:00,On my end it’s working this is what his page looks like and all his posts are there.. I wonder if it depends on where you live?for context I live in Europe.
duckworth.,2025-03-29 12:51:36+00:00,HOLD THAT bitch
BrandonThaGodd,2025-03-28 20:04:52+00:00,I didn’t know this happened what a bummer
Chris,2025-03-28 20:05:15+00:00,quit tik tok ever since it got banned from the US. the tiktok that got unbanned isn’t the same tiktok that got banned.. Unfortunate this happened
Mannye,2025-03-28 20:14:48+00:00,where am I going to get news now
ScottieAntics,2025-03-28 20:36:12+00:00,#FreeDylanPage
Will Westfall,2025-03-28 20:50:56+00:00,News Daddy production holds strong
Ataraxia,2025-03-28 21:11:01+00:00,"If you aren’t unbanned then I’m deleting TikTok, that’s just not right at all"
NYJetsBold,2025-03-28 21:41:29+00:00,Bro ong if they unban u and not me im gonna crash out
Dahlia,2025-03-29 00:06:08+00:00,His page is showing  up on my tiktok again??? Is he back??
ΔĆƗĐƗĆ ŘΔƗŇ,2025-03-29 00:28:31+00:00,@tiktok_us
RoyalCodyboy,2025-03-29 02:30:01+00:00,Ur free now!
Toucan Slim,2025-03-29 08:12:32+00:00,Your tik. Tok is back
colelie,2025-03-29 10:12:47+00:00,I will see you on RedNote then
eva,2025-03-29 12:01:57+00:00,I hope you downloaded the data when you were banned
Stefan,2025-03-29 12:06:28+00:00,"Nahh, this is actually bollocks #freedylanpage"
sobia,2025-03-29 12:07:26+00:00,FREE YOU!! #FREEDYLANPAGE
,2025-03-29 12:51:10+00:00,"@tiktok_us
 wtf bro"
Anisa Byrne,2025-03-29 13:41:34+00:00,"this is what TikTok does, I’m currently shadowbanned for the same reason & the bots are attacking me too"
anorxite,2025-03-29 14:00:30+00:00,FREE DYLAN WHAT THE FUCK
Matt,2025-03-29 14:11:52+00:00,"I lost my original account too for account violations and never broke any either or had any strikes, tik tok is weird like that sometimes"
DarkRavenPunk,2025-03-29 14:15:20+00:00,My guess is that someone from inside had somthing to do with it due to the backlash they got. Someone must have had got you banned. Wouldn’t doubt if it was Whitney.
Pack of Alpacas,2025-03-29 17:47:57+00:00,Post on X!
Santoi,2025-03-29 19:20:34+00:00,NOOOOOOOOOOOOOOO
IKO SULE WULLUMBA,2025-03-28 21:30:45+00:00,Just go to your Instagram and search appeal_expert1 explain to him and he’ll figured out everything his someone that sort out all kind of accounts
Micky Jones,2025-03-28 22:46:55+00:00,How come i can see his account as up?
Hotrod276_,2025-03-28 23:01:27+00:00,"Stop Building Media Empires on Authoritarian Platforms that censor FREE SPEECH!!!! 

X is the Future!!!"
Mario Nawfal,2025-03-09 21:52:26+00:00,"ROMANIA MOVES TO SUSPEND TIKTOK AS ELECTION INVESTIGATION BEGINS

Pavel Popescu, Vice President of Romania’s National Authority for Communications (ANCOM), announced that the government will suspend TikTok until state institutions complete their investigation into the first"
Torsten Prochnow,2025-03-09 22:01:32+00:00,"Romania’s move to suspend TikTok amid an election investigation smells like a desperate grab for control, not security. Pavel Popescu’s announcement, targeting the platform until the state finishes probing the first round of presidential voting, raises red flags—especially with mass protests raging over the Deep State’s ban on Călin Georgescu. This isn’t about protecting democracy; it’s about choking the flow of information to silence dissent and prop up the establishment’s grip.

Georgescu’s ouster, after winning fair and square, mirrors the tactics conservatives saw under the Biden-Harris administration: censor dissent, control the narrative, and call it justice. That crew spent four years leaning on Big Tech to throttle free speech, from silencing Trump supporters on X to pushing platforms like TikTok to bend to their will. Romania’s playbook feels like a European echo of that—shutting down voices that threaten the status quo.

The timing couldn’t be more suspicious. With Romanians flooding the streets, outraged over Georgescu’s ban, the government’s sudden TikTok crackdown looks like a bid to cut off a key channel for organizing and speaking out. TikTok, for all its flaws, gave Georgescu’s supporters a voice when traditional media ignored them. Suspending it now reeks of fear—fear of the people waking up and fighting back.

Trump’s leadership showed the power of free speech and open platforms, letting Americans speak without Big Tech overlords playing gatekeeper. Under Biden and Harris, that freedom eroded fast, with government pressure on social media to censor conservatives and push approved narratives. Romania’s move fits that pattern: a government scared of losing control, using any excuse—security, elections—to tighten the screws.

This isn’t just Romania’s fight. If TikTok can be silenced there, what stops Europe from targeting X next? The Deep State’s playbook is clear: suppress, censor, control. Conservatives globally should see this as a warning—Romania’s actions could spread, crushing free expression under the guise of protecting democracy. The people deserve better than this heavy-handed nonsense."
Didnot TELL,2025-03-10 18:39:03+00:00,Are there no grown-ups left anymore - who are for the country and population? This Popescu guy looks like he just left college - and he's probably also graduated from the WEF Young Global Leaders college? So he's taking his orders from the evil WEF/NWO cabal.
Red Right Return,2025-03-10 20:15:41+00:00,"This sounds scarily similar, as you pointed out, to 2020 here in the US and the entire period from 2016-2024."
Jack Plac,2025-03-10 20:54:52+00:00,"Romanians solved this kind of problems before, bring miners to Bucurest again"
Vlad Andrici,2025-03-10 21:21:28+00:00,"It's fake news bro, you just wrote a lot of nonsense based on a fake news. But you already knew that, didn't you?"
Deirdre Orca,2025-03-11 10:05:22+00:00,"A few loudmouth Americans, who bought themselves a social media network, are posting nonstop, trying to stir up chaos… about a country they might not even be able to find on a map."
spaceX daily reposter,2025-03-10 18:15:07+00:00,
silent,2025-03-10 19:28:44+00:00,Good
Kam Borne,2025-03-09 22:42:55+00:00,Romania went full North Korea.
Dr. Nalukwago,2025-03-30 18:49:55+00:00,"TikTok is one of the platforms we Youth use to market and sell what we produce.

It is insensitive for any leader/elder to want these platforms banned yet this same government has failed on youth employment

We are tired of young people being sold to be maids in Saudi"
Brian Wekesa,2025-03-30 21:48:50+00:00,"@NalukwagoJudith
 that coming from someone familiar with how digital platforms work, I’d expect a more honest take. TikTok isn’t under scrutiny because youth are using it to market crafts, it’s due to global concerns over data privacy and the platform’s influence on mental health"
Dr. Nalukwago,2025-03-31 07:44:07+00:00,"In china they use rednote and I can tell you, the same things that happen on TikTok about criticisms and sometimes misuse of the app happen on rednote as well.

Social media platforms have never been perfect,we look at the bigger picture of the advantages they give to our people."
HernRafi,2025-03-31 07:19:52+00:00,"The being a maid in Saudi coz of junta ????? You leave a bad job at home and go do it somewhere else and blame it on junta ??? Aho I disagree, this is a path someone chooses  how about pipo here doing the odd jobs.anyway simububi don't abuse"
Dr. Nalukwago,2025-03-31 07:46:04+00:00,"No one is going to abuse you. 
You just made a comment about sth you didnt understand.

The message on the T-shirt is a figure of speech, it’s not about me, it’s about the many gals who are sold to Saudi to be maids coz their government has failed them"
MAGALA UMAR OF KAWEMPE,2025-03-30 20:29:37+00:00,That man is a crook
𝗠𝗕𝗔𝗬𝗢 RICHARD ☂︎,2025-03-31 02:19:23+00:00,Just ignore that religious dealer. How have you seen him commenting on abductions? He is just comfortable
Bobi for life,2025-03-30 18:54:58+00:00,They're dealing with a wrong generation  they should know that
Lwanga Ian,2025-03-30 22:03:16+00:00,"Banning TikTok is a direct attack on youth entrepreneurship. Many young people rely on it to market and sell their products. Instead of stifling opportunities, leaders should focus on fixing unemployment rather than taking away the little we have."
ᗩGᗩᗷᗩ,2025-03-31 06:44:25+00:00,"A segment of the older generation doesn't fully understand how deeply integrated technology has become in our everyday existence, from our Work to our meals."
Gillibo,2025-03-30 19:12:40+00:00,Also very important to note that its very wrongly used in means we all know however it’s shouldn’t be banned rather regulated
Opondo Dem Gaster,2025-03-30 21:16:59+00:00,You a very Urgly lady I didn't know
MZEE KAMBA BHAMUSANGALA,2025-03-30 23:05:26+00:00,He is entitled to his opinion. But that cannot heal his ills.
Taata w'abaana Mukulu Mulindwa,2025-03-31 03:01:49+00:00,The mindset is wrong and needs to change.. the incumbent has nothing to do with ones failures in life. The Parliament should legislate better labour laws and that is locally and internationally. A change in government does not guarantee low unemployment. Vote MPs wisely.
Ngaro,2025-03-31 03:12:52+00:00,Mubaje is not a leader but a ruler
bagaba mathias,2025-03-31 11:25:14+00:00,Apart from being Lazy and victimizing ourselves what is wring with working are earning? Its not only Ugandans who are Dubai working as house helpers..Philippines are much by the way. To me as long as you are not giving free LA our please let's work. We still have maids here
x a b a,2025-03-31 03:33:04+00:00,Those are M V7 used tissues
TEEFFE JAGUAR,2025-03-31 05:32:33+00:00,Museveni must go
Dr Champagane,2025-03-31 06:09:34+00:00,"The rate of stupidity in our elders is increasing at a higher speed, I don't know what they are feeding on these days."
RDC wa MKainerugaba,2025-03-31 07:33:25+00:00,Why haven't you been sold to Saudi by the same govt you claim to be selling young ladies?
Lubira,2025-03-31 09:27:52+00:00,The revolution struggle continues
Arnold Banshanga,2025-03-31 09:42:25+00:00,"You're maid there coz of money,not the government or president....others are here."
Hon. Katabaazi S Sankara,2025-03-31 10:36:12+00:00,"Tik Tok is the Platform that Kabobi and the National Useless Platform 
@NUP_Ug
 have used to abuse The Kabaka,  Katikiro 
@cpmayiga
 and very many @BugandaOfficial Officials. 

No doubt you have sold yourselves in that regard and well done"
Ssebuwufu Waris Verran,2025-03-31 11:12:03+00:00,Ooh uganda
bagaba mathias,2025-03-31 11:17:34+00:00,"He gave you visa, or processed passport for you?"
Georgia Azarwa,2025-03-31 11:42:33+00:00,You come back otherwise doing it there may endanger your kyeyo.
Lutaaya Athans,2025-03-31 14:03:08+00:00,Is this Azawi?
Muj martin,2025-03-31 16:49:33+00:00,Well said comrade
Mugarra Joseph,2025-03-31 04:01:49+00:00,When did the word youth change the meaning?Is it bad feeding making you look like a 50 year old?
Meg,2025-03-30 22:01:15+00:00,The TikTok ban is still happening btw
Genevieves,2025-03-05 23:45:02+00:00,"So this was it? 
We lost our Queen, her husband, 2 royals now seriously ill, families destroyed, Meghan’s family abandoned, Harry, William & Catherine’s bond broken for good, no uncles, aunts or cousins for Harry’s children & partially for William’s children…for THIS? All this"
Lagertha333,2025-03-06 09:24:52+00:00,And YouTube is BLOCKING accounts who give her Sh*t show negative reviews.
Genevieves,2025-03-06 09:42:11+00:00,"@YouTube
 @YouTubeCreators
 @realDonaldTrump
 @elonmusk
 Why the hell are you blocking accounts who gave her show poor reviews? You had better stop this immediately, Trump has made it clear that censorship is BANNED in the US!"
alyssa⁷🝮 IZNA ‘SIGN’ OUT NOW,2025-03-28 18:15:51+00:00,tiktok ban on april 5th but at least we’ll have like 5 days to promote izna’s comeback before it disappears
alyssa⁷🝮 IZNA ‘SIGN’ OUT NOW,2025-03-28 18:17:41+00:00,well.. if they don’t actually sell it before then then it’s gone and i don’t think they’ll sell it but they might decide to wait a bit longer like before
alpha,2025-03-30 22:41:40+00:00,donald trump PLEASE don't ban tiktok I promise I won't call u orange again
☆ SUSIE !!,2025-03-29 00:54:36+00:00,honestly i don’t think i care about the tiktok ban  the only thing i don’t like is that i can’t watch my fav artists videos anymore..
Silvie (has a cold),2025-03-29 01:04:56+00:00,It got banned again? Why?
☆ SUSIE !!,2025-03-29 01:05:31+00:00,i think it’s getting banned on april 5th and idk why
Wolf,2025-03-30 23:24:22+00:00,So TikTok is facing another ban in about 6 days. What's everyone's thoughts? What apps have you switched to since the last ban?
NTV UGANDA,2025-03-30 17:52:34+00:00,"The mufti of Uganda Sheikh Shaban Ramadan Mubaje is calling on the government to ban TikTok, saying it is used by idle people to slander others.

Catch #NTVNews live at 9 PM tonight."
Kibalama Pantaleo,2025-03-30 17:55:45+00:00,Kati ye atali idle amulaba ddi???
CàlțićŚțæ,2025-03-30 17:59:14+00:00,Who can take him serious even
EDDIE MAN,2025-03-30 17:56:52+00:00,Eyo mbwa
Isaac,2025-03-30 18:02:56+00:00,Ayasamire muli amamwa ge
Morris Kwezi,2025-03-30 18:23:18+00:00,"But mubajje himself 
is worse than Tik Tok"
SUGAR DADDY,2025-03-30 18:50:18+00:00,According to mubaje’s reasoning he thinks TikTok is one of the things that are hurting Ugandans. An old man like him to reason like that? We know he is sliding with the government and he can’t talk about it evil things but asilike busilisi
nakitende rose,2025-03-30 17:53:20+00:00,"Oh yes
And his right about it."
Samwyiri,2025-03-30 17:56:08+00:00,A fool
CàlțićŚțæ,2025-03-30 17:58:15+00:00,Who can take that guy
Geoffrey,2025-03-30 18:01:03+00:00,Good idea
KATULA AYSHA,2025-03-30 18:02:51+00:00,He should mind his business
Imran sharif mayanja,2025-03-30 18:10:00+00:00,Omunyampi
Magero Abraham,2025-03-30 18:11:17+00:00,So disconnected from the present
Mr. Abdul-Ra’uf,2025-03-30 18:26:03+00:00,This generation of fragile egos
VOS GLOBAL STORES,2025-03-30 18:33:39+00:00,That mufti is sick
Kasadha Ezekiel,2025-03-30 19:07:38+00:00,Agenda alye embizzi.
Raheem,2025-03-30 19:10:54+00:00,"Let me reserve my comment in these holy day,naye mufti olinga ebiina"
Lubega Boaz,2025-03-30 19:23:00+00:00,Long live the Mufti of Uganda Prince Nakibinge!
Iam Johnson,2025-03-30 19:26:40+00:00,Eat popo
Arnold mg,2025-03-30 20:11:52+00:00,Let's hope he's never idle while watching
Kfanz Official,2025-03-30 20:16:42+00:00,That is also a useful idiot being used by the dictator to oppress Ugandans
Awadi Lupai,2025-03-31 05:31:05+00:00,TikTok isn't for his age. What is he doing there?
Kiyimba Ashirafu,2025-03-30 22:08:30+00:00,Let him be like omutonzi waffe yasalawo and teach people good things not  just selling muslims properties
zay dante,2025-03-04 23:08:50+00:00,Sometimes I’m like “why do I have such a deep dislike for TikTok” then they remove my highest earning video for the month so it takes away half my revenue and puts my videos under review for no reason & im reminded they’ve been doing this to me for 5 years straight
zay dante,2025-03-04 23:08:50+00:00,Of all the apps TikTok has consistently been the worst one when it comes to doing anything
FrtingGlitter,2025-03-23 05:10:46+00:00,"TikTok creative program is a fucking joke.
They take money away from their creators when they disqualify a video. 
It’s a bot that watches your video and determines if it’s “low quality.”
The dumbest fucking system I’ve ever seen."
Katrina,2025-03-23 21:48:51+00:00,I’ve had the same thing happen to me it’s really annoying. Especially when it’s literally a clip from a game you streamed live on TikTok.
bagel,2025-03-23 17:28:59+00:00,happens to me too and it’s so annoying.. thankfully most of the appeals go thru but i agree it’s dumb as hell
SakuraSucks,2025-03-24 08:11:54+00:00,Shoulda hit em with a “You know what’s low quality? Your mom.”
Jayyycubbb,2025-03-23 18:14:19+00:00,"This happens to me everytime I post a video from that “a year ago today” bullshit so I fully stopped using it. 

It’s very annoying."
jenny,2025-03-23 11:46:22+00:00,this is so frustrating omg
pwincess ౨ৎ,2025-03-23 12:56:48+00:00,just do better
Emoreptar strimmer,2025-03-24 13:45:14+00:00,It's like when you're live and get suspended because people are A HOLES and a boy tells you nah you totally did it. Like let me make my $20 bro
Hannah Banana,2025-03-23 17:45:02+00:00,Honestly I have the opportunity to stream on TikTok but it’s getting banned again soon so no point
Pipkin Pippa Phase-Connect,2025-03-20 18:28:40+00:00,another weapon against US politicians.... so shameless
Pipkin Pippa Phase-Connect,2025-03-20 18:30:10+00:00,tiktok about to be region banned in Washington DC
mOwOhib ||||||,2025-03-20 19:03:10+00:00,TRUTH NUKE
Ojisan Kaichou,2025-03-21 01:01:28+00:00,"I heard on bsky they have similar alerts, but for children nearby who haven’t been abducted yet."
SatellitePrime,2025-03-20 19:00:49+00:00,O O F
Jake pennysworth,2025-03-20 18:34:49+00:00,“Oy vey they’re noticing shut it down”
MegaHaro,2025-03-20 18:40:08+00:00,"Pippa you can't say the quiet part out loud, they'll ban you on youtube"
Jinxed,2025-03-20 19:18:27+00:00,"is fine, I'm sure they will add a scroll bar for that region"
Moon Umbra |Vtuber|,2025-03-20 21:20:23+00:00,Lmfao pippa you be saying some shit lately and it’s funny as fuck. Keep this kind of energy going
Japari Ranger,2025-03-20 19:13:09+00:00,Don't forget Hollywood too
Tohru Adachi,2025-03-20 19:20:57+00:00,Imagine the driving by Drake's house
FlatBall,2025-03-20 21:32:25+00:00,Near the tiny hats church lmao
Jay,2025-03-20 21:55:28+00:00,You're one mention of Comet Pizza away from self deletion from two shots to the back of the head.
Columbia Tribune,2025-03-29 20:00:31+00:00,"If ByteDance does not divest TikTok by April 5, the app could go dark once again. President Trump has already addressed how he plans to prevent the ban."
Châu Văn Chiến,2025-03-30 22:14:42+00:00,"Tôi có một người bạn, làm content 3 năm nhưng vẫn chật vật.

Anh ta làm đủ thứ: YouTube, blog, TikTok, chạy quảng cáo...
Nhưng vẫn không ra tiền, vẫn thiếu khách hàng, vẫn mệt mỏi với công việc.
Một ngày, tôi hỏi:
 ""Anh có website chưa?""
 ""Có chiến lược nội dung rõ ràng không?""
 ""Có hệ thống chuyển đổi khách hàng chưa?""

Câu trả lời đều là KHÔNG.
Nếu bạn cũng đang trong tình trạng này, thì bạn không cần làm NHIỀU hơn.
Bạn cần làm ĐÚNG hơn.
AZ CREATOR có thể giúp bạn."
Nguyễn Chí Tâm,2025-03-31 00:56:41+00:00,AZ CREATOR đây là cái gì vậy anh
Châu Văn Chiến,2025-03-31 01:00:42+00:00,Bạn tham khảo tại: http://azcreator.vn nhé!
Phong Nguyen,2025-03-31 02:16:36+00:00,Have a good day
ViHog,2025-03-31 03:33:36+00:00,"Dạ, cố gắng cái thiện và học hỏi. Có người dẫn dắt luôn luôn tốt hơn là làm một mình ohair không ạ"
JONATHAN,2025-03-31 08:00:13+00:00,Cần đúng xu hướng nữa đó bạn
Lê Hoàng,2025-03-30 22:27:56+00:00,Hay quá ạ
Nguyen Phuong,2025-03-30 23:08:55+00:00,"Great Monday,good luck to you."
Luong Xuan Truong,2025-03-31 00:16:18+00:00,Thứ hai nhiều nặn lượng tích cực nhé
Thiên nhiên kỳ thú,2025-03-31 01:59:55+00:00,"Thanks for sharing 
Have a great day my friend"
Sea Bright,2025-03-31 02:16:01+00:00,rất hay nha bạn
My Pham,2025-03-31 02:35:40+00:00,"nhiều khi có đầy đủ, nhưng thiếu hướng đi đúng đắn thì cũng khó a nhỉ"
Redding.com,2025-03-29 18:00:30+00:00,"If ByteDance does not divest TikTok by April 5, the app could go dark once again. President Trump has already addressed how he plans to prevent the ban."
martina,2025-03-26 16:02:41+00:00,idc about duo live i’m very busy  (tik tok is banned)
martina,2025-03-26 16:49:53+00:00,okkk 12 minutes. see you on the other side in a few hours besties when I’ll watch a screen recording and come back here  tbh nervous af because i truly wanna believe that they’re gonna sit together just like the last time and it’s not like… face time thing. anyway. BYE
𝐡𝐨𝐩𝐞ᴵ’ᵐ ʲᵘˢᵗ ᵃⁿ ⁱᵈⁱᵒᵗ ˡᵒᵒᵏⁱⁿᵍ ᶠᵒʳ ˡᵒᵛᵉ,2025-03-26 16:23:10+00:00,"AAAAAAAAAAAAAAAAAAA
GORGEOUS"
martina,2025-03-26 16:24:59+00:00,he IS
Diʳᵖʷᵖ,2025-03-26 16:34:01+00:00,Soooo gorgeous and also same boat
martina,2025-03-26 16:37:01+00:00,thanks!! waiting for the screen recording skksksk
G A B R I E L L E,2025-03-30 18:35:48+00:00,they better not ban tiktok again
Sassafrass84,2025-03-30 16:44:39+00:00,"Mine is restricted as well. I have lost a few accounts on tik tok. The left can openly call for a§§a§§ination attempts on conservatives. We get restricted when we talk about government corruption, vaccines, trumps accomplishments,etc. 

Trump stepped in to save tik tok. Maybe he shouldn't have. I don't agree with banning a social media app. If you're going to be in America, we have a First Amendment right that is constantly being violated. 

Tik tok either comply and follow our constitution or get rid of it. Stop censoring conservatives. We have the right to our 1a. 

(I'm restricted until 2034 on Tik Tok. Not opening a new account rn.)

Video credit: Preston Myers."
Big Popz,2025-03-30 16:55:48+00:00,What is TikTok?? Asking for a friend
Sassafrass84,2025-03-30 16:56:26+00:00,It's an app
Brian Eastwood,2025-03-30 16:47:07+00:00,I got permanently banned from blue sky for saying men are men and women are women
Official Office Of The Deep State (ODS),2025-03-30 16:58:03+00:00,"I've had no less than 8 accounts on 
@tiktok_us
, and all have been banned. 
All i ever did was oppose people in comments. No cursing, no name calling, just facts. 
I've given up on Tiktok. They're a leftist shithole echo chamber just like 
@instagram
, in my opinion."
Ultra MAGA Extremist Steve,2025-03-30 17:07:59+00:00,"I was never in favor of saving Tik Tok. I wish 
@realDonaldTrump
 would reverse course and ban it."
Sue,2025-03-30 17:12:37+00:00,They need to be charged each time they violate our first amendment or GTFO. I made a comment about removing the machines so our overlords don’t continue to steal elections and the comment was removed and I have my first strike or warning or something.  Since it shut down for 24
Common Sense Is Dead,2025-03-30 16:49:50+00:00,"I was going to say, there are literally dozens of leftist liberal war monger’s calling for the assignation of the president! 

Say one thing on the right, get banned"
Dux Maverick,2025-03-30 17:10:29+00:00,TikTok has always been the most annoying platform. I hope it fades into insignificance.
John Ford,2025-03-30 17:26:02+00:00,CCP does what CCP wants. All the algorithm wants is to subvert Americans against each other
Treehuggers4Trump,2025-03-30 17:50:23+00:00,"I was even banned for life on Truth Social (last June for posting Hillary’s mug) I figured it meant too soon, and over the target, like every other BFL confirmation. Stay fierce Patriots, we are the do over/truth specialist’s;) And no mountain can stop US."
Ali M,2025-03-30 16:45:03+00:00,
Dan kelley,2025-03-30 16:47:33+00:00,I've never had TikTok.    But I hear stories like this all the time
T. K. Pasca,2025-03-30 17:19:31+00:00,"I was suspended for using a word that  sounds like lunch but starts with a P.
Sht you not!! 12hrs."
Survivor,2025-03-30 17:19:37+00:00,"I've was banned by Facebook for calling out my own brother for his ""virtue signaling.""  I've been banned from Amazon reviews b/c I pointed out that a black author made racist comments in a her book. But I got kicked off.  America today."
Union Sheet Metal Guy,2025-03-30 17:34:05+00:00,Another reason why I don’t have Tik Tok
pennymoss,2025-03-30 19:27:03+00:00,I never done that Chinese App enough trouble with American apps Plus I don’t care what they do on Tic tok Bunch of liberals shouting screaming for death Americans nope Lies lies lies I guess making money by lying you could say anything Fact Americans think their is free speech on
"You Drive, Austere!",2025-03-30 18:22:54+00:00,you could say this of YouTube as well.
Julio Galindo,2025-03-30 18:53:48+00:00,Give me the truth. Even if it breaks me. A painful truth is better than a pleasant lie. They are weak if they can't handle the truth...
John,2025-03-30 17:41:39+00:00,
Mg1,2025-03-30 19:00:38+00:00,It is fun to watch them cry.
Terry Ackerman,2025-03-30 21:09:11+00:00,The most I see tik tok is on here. That's enough for me.
"Sarah pain, short and MAGA",2025-03-30 22:23:32+00:00,"Mine, too!  I'm a small ass account, it's funny that I'm even on the radar!"
Toni Toombs,2025-03-30 22:37:57+00:00,Mine is too
Penny Kuykendall,2025-03-31 03:35:05+00:00,Mine too
العاشق الولهان,2025-03-30 17:00:10+00:00,"Have you talked to 
@ashley_xyber
?"
小岩ックス,2025-03-30 17:00:19+00:00,"@ashley_xyber
 is a specialist in account recovery"
just tell us,2025-03-30 22:49:35+00:00,Cry harder bitch
cae,2025-03-29 18:00:39+00:00,“Ao3 is getting shut down ” don’t people say this is gonna happen every year? It’s like TikTok’s non existent ban
moonselight,2025-03-29 18:04:32+00:00,Except it's more serious because I can live without tiktok but not ao3
ash recovery,2025-03-31 00:53:43+00:00,for real
KHQA News,2025-03-29 22:00:04+00:00,"The American public is losing interest in banning TikTok. A new survey from the Pew Research Center found barely over a third of American adults now support a TikTok ban, down from half of adults two years ago.

DETAILS: https://khqa.com/news/nation-world/tiktok-public-losing-interest-in-ban-as-deadline-nears-pew-research-center-survey-china-data-privacy-national-security-concerns-teen-social-media-and-mental-health#…

#KHQANews"
lina ♡︎,2025-03-30 17:31:10+00:00,can we ban tiktok lives that discuss kpop
Eddy Yagami,2025-03-27 22:26:10+00:00,"What's crazy is during the whole TikTok ban, people on RedNote (Chinese TikTok) was welcoming Americans on they app"
Jupiter_Love (Sailor Senshi),2025-03-30 17:33:13+00:00,Smh and they keep saying China is the threat
Oshkosh Northwestern,2025-03-30 11:00:14+00:00,"If ByteDance does not divest TikTok by April 5, the app could go dark once again. President Trump has already addressed how he plans to prevent the ban."
Justin,2025-03-29 22:15:32+00:00,Ban tiktok user XxVesper_CheetaxX immediately
pure/nep comms open,2025-03-30 04:43:26+00:00,I disagree
Justin,2025-03-30 11:10:30+00:00,WHY.
